date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:04	511/511	---M--	200	added ('OK')	image/png	etag:%221ff-562a9b51e5687%22	http://html.iwthemes.com/sportscup/run/img/img-theme/accordion-ico.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/img-theme/accordion-ico.png	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:05	45/45	---M--	200	added ('OK')	image/gif	etag:%222d-562a9b5449b7a%22	http://html.iwthemes.com/sportscup/run/img/img-theme/line_tree1.gif	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/img-theme/line_tree1.gif	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:05	52/52	---M--	200	added ('OK')	image/gif	etag:%2234-562a9b54baffd%22	http://html.iwthemes.com/sportscup/run/img/img-theme/line_tree2.gif	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/img-theme/line_tree2.gif	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:05	1102/1102	---M--	200	added ('OK')	image/gif	etag:%2244e-562a9b52c50ae%22	http://html.iwthemes.com/sportscup/run/img/img-theme/border-pattern.gif	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/img-theme/border-pattern.gif	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:06	3236/3236	---M--	200	added ('OK')	image/png	etag:%22ca4-5651ea1b295fa%22	http://html.iwthemes.com/sportscup/run/img/img-theme/plan-shadow.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/img-theme/plan-shadow.png	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:06	371/371	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202019%2010:26:05%20GMT	http://html.iwthemes.com/sportscup/run/group-list.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/group-list.html	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:07	1320/1320	---M--	200	added ('OK')	image/png	etag:%22528-562a9b30a3ab9%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/rusia.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/rusia.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:07	4655/4655	---M--	200	added ('OK')	image/png	etag:%22122f-562a9b2915158%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/arabia.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/arabia.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:08	1982/1982	---M--	200	added ('OK')	image/png	etag:%227be-562a9b2cc56d8%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/egy.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/egy.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:08	3015/3015	---M--	200	added ('OK')	image/png	etag:%22bc7-562a9b31f87e4%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/uru.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/uru.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:08	3651/3651	---M--	200	added ('OK')	image/png	etag:%22e43-562a9b3068197%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/por.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/por.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:08	3268/3268	---M--	200	added ('OK')	image/png	etag:%22cc4-562a9b2d3b97c%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/esp.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/esp.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:09	2309/2309	---M--	200	added ('OK')	image/png	etag:%22905-562a9b2f153ab%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/mar.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/mar.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:09	4678/4678	---M--	200	added ('OK')	image/png	etag:%221246-562a9b2e16583%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/irn.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/irn.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:09	1242/1242	---M--	200	added ('OK')	image/png	etag:%224da-562a9b2b0ef29%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/colombia.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/colombia.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:11	38867/38867	---M--	200	added ('OK')	image/jpeg	etag:%2297d3-562a9b5f2cd8e%22	http://html.iwthemes.com/sportscup/run/img/players/1.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/players/1.jpg	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:17	40151/40151	---M--	200	added ('OK')	image/jpeg	etag:%229cd7-562a9b6069418%22	http://html.iwthemes.com/sportscup/run/img/players/3.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/players/3.jpg	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:18	43283/43283	---M--	200	added ('OK')	image/jpeg	etag:%22a913-562a9b6275ac7%22	http://html.iwthemes.com/sportscup/run/img/players/4.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/players/4.jpg	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:18	51698/51698	---M--	200	added ('OK')	image/jpeg	etag:%22c9f2-562a9b604bf57%22	http://html.iwthemes.com/sportscup/run/img/players/2.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/players/2.jpg	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:19	1169/1169	---M--	200	added ('OK')	image/png	etag:%22491-562a9b2da609f%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/fra.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/fra.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:19	47092/47092	---M--	200	added ('OK')	image/jpeg	etag:%22b7f4-562a9b6294ec8%22	http://html.iwthemes.com/sportscup/run/img/players/5.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/players/5.jpg	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:20	6245/6245	---M--	200	added ('OK')	image/png	etag:%221865-562a9b299adfd%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/aus.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/aus.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:20	3282/3282	---M--	200	added ('OK')	image/png	etag:%22cd2-562a9b2ff0f53%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/per.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/per.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:20	2294/2294	---M--	200	added ('OK')	image/png	etag:%228f6-562a9b2cc1858%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/den.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/den.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:20	2018/2018	---M--	200	added ('OK')	image/png	etag:%227e2-562a9b298851c%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/arg.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/arg.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:21	2143/2143	---M--	200	added ('OK')	image/png	etag:%2285f-562a9b2e3f5c4%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/isl.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/isl.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:21	4133/4133	---M--	200	added ('OK')	image/png	etag:%221025-562a9b2c38cd3%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/cro.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/cro.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:22	1126/1126	---M--	200	added ('OK')	image/png	etag:%22466-562a9b2f80a6f%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/nga.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/nga.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:22	56062/56062	---M--	200	added ('OK')	image/jpeg	etag:%22dafe-562a9b637876f%22	http://html.iwthemes.com/sportscup/run/img/players/6.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/players/6.jpg	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:22	371/371	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202019%2010:26:21%20GMT	http://html.iwthemes.com/sportscup/run/group-list-html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/group-list-html	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:22	6034/6034	---M--	200	added ('OK')	image/png	etag:%221792-562a9b2a064c0%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/bra.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/bra.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:22	3573/3573	---M--	200	added ('OK')	image/png	etag:%22df5-562a9b3141dfe%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/sui.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/sui.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:23	1413/1413	---M--	200	added ('OK')	image/png	etag:%22585-562a9b2c36d93%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/costa-rica.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/costa-rica.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:23	4044/4044	---M--	200	added ('OK')	image/png	etag:%22fcc-562a9b3116e7c%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/srb.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/srb.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:23	1191/1191	---M--	200	added ('OK')	image/png	etag:%224a7-562a9b2db0c80%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/ger.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/ger.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:24	3322/3322	---M--	200	added ('OK')	image/png	etag:%22cfa-562a9b2f24dac%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/mex.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/mex.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:24	2002/2002	---M--	200	added ('OK')	image/png	etag:%227d2-562a9b3188300%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/swe.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/swe.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:24	4875/4875	---M--	200	added ('OK')	image/png	etag:%22130b-562a9b2eb2988%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/kor.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/kor.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:24	1181/1181	---M--	200	added ('OK')	image/png	etag:%2249d-562a9b2a00700%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/bel.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/bel.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:25	3061/3061	---M--	200	added ('OK')	image/png	etag:%22bf5-562a9b2f9b050%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/pan.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/pan.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:25	3478/3478	---M--	200	added ('OK')	image/png	etag:%22d96-562a9b31af401%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/tun.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/tun.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:25	1830/1830	---M--	200	added ('OK')	image/png	etag:%22726-562a9b2d30d9b%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/eng.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/eng.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:26	1111/1111	---M--	200	added ('OK')	image/png	etag:%22457-562a9b30112f4%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/pol.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/pol.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:26	2206/2206	---M--	200	added ('OK')	image/png	etag:%2289e-562a9b30d47fa%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/sen.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/sen.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:26	2979/2979	---M--	200	added ('OK')	image/png	etag:%22ba3-562a9b2e89947%22	http://html.iwthemes.com/sportscup/run/img/clubs-logos/japan.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-logos/japan.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:29	6905/6905	---M--	200	added ('OK')	image/png	etag:%221af9-562a9b68bd1b7%22	http://html.iwthemes.com/sportscup/run/img/sponsors/1.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/sponsors/1.png	(from http://html.iwthemes.com/sportscup/run/index-4.html)
11:26:31	9790/9790	---M--	200	added ('OK')	image/png	etag:%22263e-562a9b6914059%22	http://html.iwthemes.com/sportscup/run/img/sponsors/2.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/sponsors/2.png	(from http://html.iwthemes.com/sportscup/run/index-4.html)
11:26:32	7154/7154	---M--	200	added ('OK')	image/png	etag:%221bf2-562a9b692c6fa%22	http://html.iwthemes.com/sportscup/run/img/sponsors/3.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/sponsors/3.png	(from http://html.iwthemes.com/sportscup/run/index-4.html)
11:26:33	36933/36933	---M--	200	added ('OK')	image/png	etag:%229045-562a9b2376988%22	http://html.iwthemes.com/sportscup/run/img/adds/sidebar.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/adds/sidebar.png	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:34	7161/7161	---M--	200	added ('OK')	image/png	etag:%221bf9-562a9b698b29d%22	http://html.iwthemes.com/sportscup/run/img/sponsors/4.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/sponsors/4.png	(from http://html.iwthemes.com/sportscup/run/index-4.html)
11:26:34	5522/5522	---M--	200	added ('OK')	image/png	etag:%221592-562a9b69a587e%22	http://html.iwthemes.com/sportscup/run/img/sponsors/5.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/sponsors/5.png	(from http://html.iwthemes.com/sportscup/run/index-4.html)
11:26:34	1831/1831	---M--	200	added ('OK')	image/png	etag:%22727-5651ea0dd63cd%22	http://html.iwthemes.com/sportscup/run/img/logo-light.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/logo-light.png	(from http://html.iwthemes.com/sportscup/run/index-5.html)
11:26:45	150260/150260	---M--	200	added ('OK')	image/jpeg	etag:%2224af4-563879efb38ca%22	http://html.iwthemes.com/sportscup/run/img/locations/2.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/locations/2.jpg	(from http://html.iwthemes.com/sportscup/run/index.html)
11:26:46	64085/64085	---M--	200	added ('OK')	image/jpeg	etag:%22fa55-563879f1901c7%22	http://html.iwthemes.com/sportscup/run/img/locations/4.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/locations/4.jpg	(from http://html.iwthemes.com/sportscup/run/index-6.html)
11:26:48	73788/73788	---M--	200	added ('OK')	image/jpeg	etag:%221203c-562a9b33f6434%22	http://html.iwthemes.com/sportscup/run/img/clubs-teams/arabia.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-teams/arabia.jpg	(from http://html.iwthemes.com/sportscup/run/teams.html)
